"GEOID","Geographic Area Name","pop_count","burden","daily_incidence_10000"
371830532111,"Block Group 1; Census Tract 532.11; Wake County; North Carolina",443,0.120020183277558,2.70925921619771
371830532112,"Block Group 2; Census Tract 532.11; Wake County; North Carolina",315,0.0759658227365529,2.41161342020803
371830534051,"Block Group 1; Census Tract 534.05; Wake County; North Carolina",136,0.0306573356866076,2.25421585930939
371830534052,"Block Group 2; Census Tract 534.05; Wake County; North Carolina",482,0.117332374958412,2.43428163814133
371830534053,"Block Group 3; Census Tract 534.05; Wake County; North Carolina",487,0.151044652837078,3.10153291246567
371830534081,"Block Group 1; Census Tract 534.08; Wake County; North Carolina",164,0.0384124667753893,2.3422235838652
371830534082,"Block Group 2; Census Tract 534.08; Wake County; North Carolina",107,0.0211256196472877,1.97435697638203
371830534091,"Block Group 1; Census Tract 534.09; Wake County; North Carolina",116,0.022842833761737,1.96920980704629
371830534092,"Block Group 2; Census Tract 534.09; Wake County; North Carolina",191,0.0367443304360006,1.92378693382202
371830534093,"Block Group 3; Census Tract 534.09; Wake County; North Carolina",146,0.0341392124729078,2.33830222417177
371830534101,"Block Group 1; Census Tract 534.10; Wake County; North Carolina",309,0.0606834958140606,1.96386717844856
371830534102,"Block Group 2; Census Tract 534.10; Wake County; North Carolina",167,0.0306038680867637,1.83256695130322
371830534111,"Block Group 1; Census Tract 534.11; Wake County; North Carolina",480,0.0953739259009793,1.98695678960374
371830534112,"Block Group 2; Census Tract 534.11; Wake County; North Carolina",144,0.0260655398534852,1.81010693426981
371830534113,"Block Group 3; Census Tract 534.11; Wake County; North Carolina",154,0.0296846342341893,1.92757365157073
371830534151,"Block Group 1; Census Tract 534.15; Wake County; North Carolina",61,0.0129152219201406,2.11724949510502
371830534152,"Block Group 2; Census Tract 534.15; Wake County; North Carolina",123,0.0328613553398193,2.67165490567637
371830534153,"Block Group 3; Census Tract 534.15; Wake County; North Carolina",175,0.0439330598357568,2.51046056204325
371830534171,"Block Group 1; Census Tract 534.17; Wake County; North Carolina",494,0.228487385384325,4.62525071628188
371830534172,"Block Group 2; Census Tract 534.17; Wake County; North Carolina",186,0.05206790429477,2.7993496932672
371830534191,"Block Group 1; Census Tract 534.19; Wake County; North Carolina",155,0.0564529779265119,3.64212760816206
371830534192,"Block Group 2; Census Tract 534.19; Wake County; North Carolina",197,0.0536233865919074,2.72199931938616
371830534211,"Block Group 1; Census Tract 534.21; Wake County; North Carolina",366,0.0741848321180796,2.02690798136829
371830534212,"Block Group 2; Census Tract 534.21; Wake County; North Carolina",314,0.0735702574825062,2.34300183065306
371830534221,"Block Group 1; Census Tract 534.22; Wake County; North Carolina",283,0.0539790636942631,1.90738740969127
371830534231,"Block Group 1; Census Tract 534.23; Wake County; North Carolina",201,0.0420592905472895,2.09250201727809
371830534232,"Block Group 2; Census Tract 534.23; Wake County; North Carolina",64,0.0170855464151247,2.66961662736323
371830534241,"Block Group 1; Census Tract 534.24; Wake County; North Carolina",255,0.0546817089369317,2.14438074262477
371830534242,"Block Group 2; Census Tract 534.24; Wake County; North Carolina",398,0.107040996158604,2.68947226529155
371830534251,"Block Group 1; Census Tract 534.25; Wake County; North Carolina",428,0.110104361343209,2.57253180708432
371830534252,"Block Group 2; Census Tract 534.25; Wake County; North Carolina",65,0.0103795304520212,1.59685083877249
371830534261,"Block Group 1; Census Tract 534.26; Wake County; North Carolina",280,0.0583277071836851,2.08313239941732
